Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Relative error [-]
5.1212,2.2912e-06,0.067841
5.25085,2.2173e-06,0.066719
5.3838,1.7957e-06,0.072449
5.5201,1.3583e-06,0.087588
5.659800000000001,9.4302e-07,0.11771
5.803050000000001,9.9262e-07,0.11397
5.95,8.4958e-07,0.12711
6.10065,9.7751e-07,0.11373
6.25505,6.1675e-07,0.16356
6.413399999999999,6.9727e-07,0.14545
6.575749999999999,9.2363e-07,0.12579
6.7422,8.7723e-07,0.1361
6.9129000000000005,1.2455e-06,0.10793
7.087899999999999,1.4652e-06,0.093779
7.26735,1.1981e-06,0.11463
7.4513,8.5908e-07,0.15202
7.639900000000001,6.89e-07,0.17455
7.8332999999999995,7.2631e-07,0.17854
8.0316,4.4396e-07,0.28348
8.23495,7.6015e-07,0.17399
8.443449999999999,7.2199e-07,0.18316
8.6572,5.2569e-07,0.25235
8.876349999999999,1.5678e-06,0.10216
9.10105,2.0603e-06,0.085265
9.33145,3.1127e-06,0.068967
9.56765,6.0682e-06,0.044506
9.80985,1.1356e-05,0.031305
10.05825,1.792e-05,0.024723
10.312999999999999,1.6696e-05,0.02648
10.574,1.1969e-05,0.032049
10.8415,5.6038e-06,0.049922
11.116,2.2221e-06,0.10148
11.3975,1.4678e-06,0.13626
11.686,1.5069e-06,0.14026
11.982,1.9448e-06,0.11585
12.285499999999999,2.5208e-06,0.092959
12.596499999999999,3.0095e-06,0.083677
12.915,3.3598e-06,0.07503
13.2415,5.4997e-06,0.053033
13.577,1.047e-05,0.035919
13.921,2.7469e-05,0.02125
14.2735,7.3875e-05,0.012863
14.635,0.00014557,0.0091045
15.0055,0.00014158,0.0092059
15.385,7.2067e-05,0.012794
15.7745,1.7512e-05,0.025753
16.174,3.9694e-06,0.053547
16.583,1.5649e-06,0.085417
17.003,8.9627e-07,0.11364
17.433500000000002,4.4665e-07,0.17123
17.874499999999998,2.478e-07,0.2567
18.326999999999998,2.258e-07,0.24315
18.791,1.5156e-07,0.34654
19.267,9.8995e-08,0.46055
19.755,3.2653e-08,1.0221
20.243,-1.1097e-08,4.2543
