Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Relative error [-]
2.6075,2.447e-07,0.16687
2.6734999999999998,2.1078e-07,0.20051
2.74115,2.2464e-07,0.18857
2.81055,2.3686e-07,0.17854
2.8817,1.7622e-07,0.23984
2.95465,1.6353e-07,0.25818
3.0294499999999998,1.7876e-07,0.24297
3.10615,2.05e-07,0.21514
3.1848,1.5144e-07,0.30029
3.2654,2.3351e-07,0.19653
3.3480499999999997,1.5384e-07,0.3042
3.43285,7.9399e-08,0.57481
3.51975,1.6172e-07,0.3026
3.60885,1.6151e-07,0.29303
3.70025,2.4631e-07,0.2033
3.7939,2.877e-07,0.17259
3.8899,2.4136e-07,0.20764
3.9883499999999996,2.779e-07,0.18252
4.08935,3.0102e-07,0.16618
4.1929,3.0659e-07,0.16585
4.29905,2.1793e-07,0.23305
4.4079,2.8459e-07,0.17543
4.51945,2.1334e-07,0.23949
4.63385,1.2164e-07,0.41161
4.75115,2.1599e-07,0.22409
4.8713999999999995,1.8353e-07,0.26283
4.99475,2.2674e-07,0.21003
5.1212,1.7754e-07,0.25856
5.25085,1.5473e-07,0.22726
5.3838,1.7108e-07,0.19582
5.5201,2.2824e-07,0.15044
5.659800000000001,1.5861e-07,0.20982
5.803050000000001,1.8359e-07,0.18107
5.95,1.2773e-07,0.24494
6.10065,1.1709e-07,0.27854
6.25505,1.2639e-07,0.2656
6.413399999999999,1.0915e-07,0.31026
6.575749999999999,1.6958e-07,0.21198
6.7422,1.8162e-07,0.20376
6.9129000000000005,1.6332e-07,0.23212
7.087899999999999,2.2835e-07,0.18578
7.26735,1.328e-07,0.3088
7.4513,1.9548e-07,0.21047
7.639900000000001,1.8296e-07,0.22702
7.8332999999999995,1.6313e-07,0.26247
8.0316,1.2466e-07,0.36945
8.23495,2.371e-07,0.20924
8.443449999999999,2.6057e-07,0.19791
8.6572,2.495e-07,0.20677
8.876349999999999,2.8243e-07,0.19798
9.10105,1.8735e-07,0.27814
9.33145,2.2999e-07,0.22309
9.56765,2.8782e-07,0.19356
9.80985,2.2496e-07,0.25781
10.05825,2.0298e-07,0.28124
10.312999999999999,1.834e-07,0.3289
10.574,2.0774e-07,0.298
10.8415,1.8841e-07,0.32737
11.116,1.7388e-07,0.36189
11.3975,4.8415e-08,1.3464
11.686,2.035e-07,0.33206
11.982,1.5557e-07,0.4572
12.285499999999999,2.9544e-07,0.23922
12.596499999999999,3.9594e-07,0.18331
12.915,3.9617e-07,0.18259
13.2415,3.4973e-07,0.2134
13.577,2.9199e-07,0.23686
13.921,2.877e-07,0.23295
14.2735,2.9559e-07,0.21515
14.635,2.3305e-07,0.26302
15.0055,2.3737e-07,0.22658
15.385,1.5453e-07,0.3082
15.7745,1.3386e-07,0.31755
16.174,7.2098e-08,0.52444
16.583,6.3582e-08,0.57384
17.003,1.5948e-07,0.19669
17.433500000000002,5.0924e-08,0.47927
17.874499999999998,1.3006e-08,1.6196
18.326999999999998,2.0023e-09,7.4191
18.791,-3.0089e-08,0.52457
19.267,-4.1652e-08,0.39384
19.755,6.6526e-09,2.2086
20.243,9.9205e-09,1.4678
