Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Relative error [-]
2.41905,1.8021e-06,0.043809
2.4802999999999997,1.63e-06,0.048253
2.5431,1.5435e-06,0.050533
2.6075,1.4715e-06,0.051799
2.6734999999999998,1.4007e-06,0.054493
2.74115,1.2119e-06,0.061342
2.81055,1.1123e-06,0.064428
2.8817,1.0661e-06,0.067239
2.95465,1.2289e-06,0.059324
3.0294499999999998,1.4401e-06,0.05448
3.10615,1.4961e-06,0.05404
3.1848,1.335e-06,0.058382
3.2654,1.2351e-06,0.062124
3.3480499999999997,1.0834e-06,0.067957
3.43285,9.9848e-07,0.07172
3.51975,1.0374e-06,0.070684
3.60885,1.0849e-06,0.070291
3.70025,1.0583e-06,0.074427
3.7939,1.2966e-06,0.064076
3.8899,1.4778e-06,0.058024
3.9883499999999996,1.5296e-06,0.057705
4.08935,1.8603e-06,0.050634
4.1929,1.9719e-06,0.048505
4.29905,1.8842e-06,0.051564
4.4079,2.1092e-06,0.048244
4.51945,2.4057e-06,0.04399
4.63385,2.8326e-06,0.039408
4.75115,3.2185e-06,0.036488
4.8713999999999995,3.6203e-06,0.034199
4.99475,3.7097e-06,0.033688
5.1212,3.9594e-06,0.032828
5.25085,3.5063e-06,0.039096
5.3838,2.7179e-06,0.044256
5.5201,2.4641e-06,0.046516
5.659800000000001,1.965e-06,0.052412
5.803050000000001,1.7052e-06,0.058698
5.95,1.3733e-06,0.066599
6.10065,1.2424e-06,0.071993
6.25505,1.0217e-06,0.082603
6.413399999999999,1.1862e-06,0.07464
6.575749999999999,1.4459e-06,0.064108
6.7422,1.952e-06,0.055897
6.9129000000000005,2.0164e-06,0.056576
7.087899999999999,2.3909e-06,0.050955
7.26735,1.965e-06,0.056257
7.4513,1.3814e-06,0.072369
7.639900000000001,9.8834e-07,0.088575
7.8332999999999995,8.6717e-07,0.097403
8.0316,8.9978e-07,0.099205
8.23495,1.0059e-06,0.096591
8.443449999999999,1.3001e-06,0.077025
8.6572,1.5147e-06,0.073007
8.876349999999999,1.9155e-06,0.064189
9.10105,2.5232e-06,0.052447
9.33145,3.2882e-06,0.047202
9.56765,5.0885e-06,0.037037
9.80985,7.986e-06,0.028647
10.05825,1.1589e-05,0.023953
10.312999999999999,1.6293e-05,0.020238
10.574,1.5866e-05,0.020588
10.8415,9.79e-06,0.026828
11.116,3.9072e-06,0.043884
11.3975,1.7892e-06,0.07363
11.686,1.3609e-06,0.092611
11.982,1.737e-06,0.076394
12.285499999999999,2.1873e-06,0.064999
12.596499999999999,2.7022e-06,0.05679
12.915,3.8469e-06,0.045466
13.2415,5.3214e-06,0.039011
13.577,1.0394e-05,0.02734
13.921,2.1361e-05,0.018854
14.2735,4.4248e-05,0.013041
14.635,9.1391e-05,0.0090306
15.0055,0.00014356,0.0071851
15.385,0.00012474,0.0076369
15.7745,5.2682e-05,0.011603
16.174,1.1585e-05,0.02442
16.583,2.6987e-06,0.050518
17.003,7.384e-07,0.099259
17.433500000000002,1.2219e-07,0.31494
17.874499999999998,3.2942e-08,0.92467
18.326999999999998,-2.5459e-08,0.8618
18.791,-3.1495e-08,0.74082
19.267,2.5824e-08,0.78295
19.755,-3.8684e-09,4.047
20.243,-1.102e-08,1.7509
