Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Relative error [-]
13.2415,2.1753e-06,0.053228
13.577,2.1422e-06,0.052622
13.921,1.6142e-06,0.063454
14.2735,1.3419e-06,0.068173
14.635,8.9947e-07,0.091739
15.0055,6.1222e-07,0.11171
15.385,3.9718e-07,0.136
15.7745,2.1777e-07,0.20508
16.174,1.3874e-07,0.23909
16.583,3.3194e-08,0.63356
17.003,5.9943e-10,33.984
17.433500000000002,6.4156e-09,2.8278
17.874499999999998,3.2548e-08,0.59034
18.326999999999998,-1.0318e-08,1.7778
18.791,-1.8276e-09,8.5953
19.267,7.3881e-09,1.9425
19.755,-2.234e-09,7.8108
20.243,-1.3568e-08,1.1208
